SWISSPROT,Count,Proportion(%)
Q9UBK2,640,0.0075
P60852,640,0.0075
O94886,640,0.0075
Q8WVM7,640,0.0075
Q7L0X2,639,0.0075
Q96MY7,639,0.0075
Q03923,639,0.0075
Q9H892,639,0.0075
Q96NJ3,639,0.0075
Q9BYP7,639,0.0075
Q2M3M2,639,0.0075
Q14114,639,0.0075
P52742,639,0.0075
P52848,639,0.0075
Q9P0K7,639,0.0075
Q9H1D0,639,0.0075
Q8WXW3,639,0.0075
Q6UXZ4,638,0.0075
Q96F45,638,0.0075
Q8N0X7,638,0.0075
Q7Z6J4,638,0.0075
Q08ER8,638,0.0075
Q8IYT1,638,0.0075
O15245,638,0.0075
Q9BZF3,638,0.0075
O00341,638,0.0075
Q8IYS4,638,0.0075
Q7Z3Z4,638,0.0075
O94973,637,0.0075
Q96SB8,637,0.0075
Q16587,637,0.0075
Q86WZ6,637,0.0075
Q5VIR6,637,0.0075
Q16572,637,0.0075
Q9BXM7,637,0.0075
Q9H330,637,0.0075
Q14393,637,0.0075
Q13057,636,0.0075
P49715,636,0.0075
Q5T3J3,636,0.0075
Q99835,636,0.0075
Q8IZQ8,636,0.0075
Q00610,636,0.0075
Q96PZ2,636,0.0075
Q13003,635,0.0074
Q6VAB6,635,0.0074
P81408,635,0.0074
Q99558,635,0.0074
Q9H089,635,0.0074
Q6XQN6,635,0.0074
Q8N807,635,0.0074
O95025,635,0.0074
P08133,634,0.0074
Q96G01,634,0.0074
P12035,634,0.0074
Q9HCX4,634,0.0074
Q9NQ79,634,0.0074
P10696,634,0.0074
Q8WTT2,634,0.0074
P51957,634,0.0074
Q8N6C5,634,0.0074
Q8ND71,634,0.0074
Q16799,634,0.0074
P55287,634,0.0074
Q92935,634,0.0074
Q9HAW9,634,0.0074
Q6P2P2,634,0.0074
Q00653,634,0.0074
Q5FWF5,634,0.0074
Q5T447,634,0.0074
Q5TA45,634,0.0074
Q8N878,633,0.0074
Q5FYB1,633,0.0074
P06276,633,0.0074
Q8IWX7,633,0.0074
Q92835,633,0.0074
P56696,633,0.0074
Q08AM6,633,0.0074
Q8TEW0,633,0.0074
Q13286,633,0.0074
Q9Y5P8,633,0.0074
P17020,633,0.0074
O15033,633,0.0074
Q02446,633,0.0074
Q7L7V1,633,0.0074
Q8NE28,633,0.0074
Q96G46,632,0.0074
Q9HCM4,632,0.0074
O60477,632,0.0074
Q9UPQ8,632,0.0074
Q6P3W7,632,0.0074
Q5T5S1,632,0.0074
Q96JH7,632,0.0074
O75072,631,0.0074
Q9BW71,631,0.0074
Q14781,631,0.0074
P08253,631,0.0074
Q9UKW4,631,0.0074
Q14566,631,0.0074
Q9Y6R1,630,0.0074
P00488,630,0.0074
Q96PD2,630,0.0074
Q96Q11,630,0.0074
Q05823,630,0.0074
Q7L8L6,629,0.0074
Q8N2H3,629,0.0074
O95671,629,0.0074
O00459,629,0.0074
P11171,629,0.0074
Q96NA8,629,0.0074
Q03167,629,0.0074
Q92997,629,0.0074
Q6NT32,629,0.0074
Q9BWU0,629,0.0074
P08236,629,0.0074
O75116,629,0.0074
Q68CQ4,629,0.0074
Q9UJS0,629,0.0074
Q9NY59,629,0.0074
Q9NSB4,628,0.0074
Q5W0B1,628,0.0074
Q9UK10,628,0.0074
Q5VT25,628,0.0074
Q6UXK5,628,0.0074
Q8N427,628,0.0074
Q9H334,628,0.0074
Q6SJ93,628,0.0074
P22304,628,0.0074
Q6T423,628,0.0074
Q9HBG7,628,0.0074
Q15063,628,0.0074
Q9BZV2,628,0.0074
Q8WXI3,628,0.0074
O14511,628,0.0074
Q9NZV5,628,0.0074
Q92959,628,0.0074
P78329,628,0.0074
Q5VTL7,628,0.0074
Q8WV44,627,0.0073
P07225,627,0.0073
Q8NDT2,627,0.0073
P42771,627,0.0073
Q14728,627,0.0073
Q8IZP9,627,0.0073
Q658N2,627,0.0073
Q96KT7,627,0.0073
P18887,627,0.0073
Q14CN4,627,0.0073
Q3B820,627,0.0073
Q9NYJ7,627,0.0073
Q0VDD7,627,0.0073
P55884,626,0.0073
Q53H47,626,0.0073
Q07001,626,0.0073
O95201,626,0.0073
Q9BV36,626,0.0073
Q9UH90,626,0.0073
Q86Y46,626,0.0073
Q9ULN7,626,0.0073
Q16478,626,0.0073
Q9NXC5,626,0.0073
Q9H5L6,626,0.0073
Q9BXR6,626,0.0073
Q9GZX3,626,0.0073
Q8IUC4,626,0.0073
Q6ZNH5,626,0.0073
P20062,626,0.0073
Q5U5Z8,626,0.0073
O75373,625,0.0073
Q86TV6,625,0.0073
O95202,625,0.0073
P01780,625,0.0073
Q15642,625,0.0073
O43175,625,0.0073
Q14134,625,0.0073
Q9UJT2,625,0.0073
P28827,625,0.0073
Q96CN9,624,0.0073
Q9NZK5,624,0.0073
Q06481,624,0.0073
Q8NFT8,624,0.0073
P13637,624,0.0073
Q8IWZ6,624,0.0073
P07602,624,0.0073
Q13634,624,0.0073
Q96GR2,624,0.0073
Q3LXA3,623,0.0073
A5D8V7,623,0.0073
Q8WW52,623,0.0073
Q9UI40,623,0.0073
Q495M9,623,0.0073
Q8WU76,623,0.0073
P21918,623,0.0073
Q9BXP5,623,0.0073
Q5VWT5,623,0.0073
Q5T2N8,623,0.0073
P02671,623,0.0073
Q96JG6,623,0.0073
Q9BVQ7,623,0.0073
P21757,622,0.0073
Q92974,622,0.0073
P23142,622,0.0073
Q9Y3Q0,622,0.0073
Q15375,622,0.0073
P04264,622,0.0073
Q9HAY6,622,0.0073
Q13546,621,0.0073
Q9H0K6,621,0.0073
Q6PJG9,621,0.0073
Q86W26,621,0.0073
Q96RP9,621,0.0073
Q969S8,621,0.0073
Q8NCI6,621,0.0073
Q8N556,620,0.0073
O15211,620,0.0073
O75157,620,0.0073
O00461,620,0.0073
O95935,620,0.0073
Q9UHD8,620,0.0073
P05156,620,0.0073
O43290,620,0.0073
Q9UKN1,620,0.0073
Q9NQL9,620,0.0073
Q8IYT3,620,0.0073
Q9BZQ2,619,0.0073
Q96AY3,619,0.0073
Q86UW9,619,0.0073
P20591,619,0.0073
Q7L2E3,619,0.0073
P48382,619,0.0073
Q8TD19,619,0.0073
O60656,619,0.0073
Q92729,619,0.0073
O43790,619,0.0073
Q96AQ6,619,0.0073
Q92496,619,0.0073
Q9Y2G4,619,0.0073
Q969N2,619,0.0073
Q96DU7,619,0.0073
Q504Y0,619,0.0073
Q9BX79,619,0.0073
O60269,618,0.0072
Q86VD9,618,0.0072
Q9H1K0,618,0.0072
Q9BXB5,618,0.0072
Q12797,618,0.0072
P57740,618,0.0072
Q8N0X2,618,0.0072
Q92908,618,0.0072
Q8IVH8,617,0.0072
Q6ZU52,617,0.0072
Q9UKU6,617,0.0072
Q9H501,617,0.0072
Q8TBZ0,617,0.0072
P05060,617,0.0072
Q9NYY8,617,0.0072
O43314,617,0.0072
O43196,617,0.0072
Q9BVA0,617,0.0072
Q9BZE4,617,0.0072
Q8NGM1,617,0.0072
Q9BWV1,617,0.0072
Q8TC56,617,0.0072
Q8WUA4,617,0.0072
Q9NQ55,617,0.0072
Q6ZRF8,616,0.0072
Q9BSW2,616,0.0072
O15037,616,0.0072
Q9HB58,616,0.0072
Q5T619,616,0.0072
Q96QC0,616,0.0072
Q8TAV3,616,0.0072
Q96S65,616,0.0072
Q7RTZ2,616,0.0072
Q9H808,615,0.0072
Q8N531,615,0.0072
P03951,615,0.0072
Q5TCH4,615,0.0072
Q9UGP4,615,0.0072
Q8IWA5,615,0.0072
Q9Y3Z3,615,0.0072
Q8NA82,615,0.0072
P49221,615,0.0072
Q14D33,615,0.0072
Q96QU8,615,0.0072
Q8N350,615,0.0072
A8MUZ8,615,0.0072
Q8IWD5,615,0.0072
Q8WYR1,615,0.0072
P15848,614,0.0072
Q8N6Q8,614,0.0072
P50995,614,0.0072
Q9NYW8,614,0.0072
Q13884,614,0.0072
Q8NCL4,614,0.0072
P04433,614,0.0072
Q8TF01,613,0.0072
O75154,613,0.0072
Q13421,613,0.0072
O60240,613,0.0072
P43304,613,0.0072
Q9H0W5,613,0.0072
Q8IYW5,613,0.0072
Q16348,613,0.0072
Q9ULK4,612,0.0072
O75626,612,0.0072
Q92523,612,0.0072
Q9HCL2,612,0.0072
Q12836,612,0.0072
Q99884,612,0.0072
Q9Y561,612,0.0072
Q6UWU2,612,0.0072
P78536,612,0.0072
Q9UJX6,612,0.0072
Q96P69,612,0.0072
P20813,612,0.0072
Q16288,611,0.0072
Q92611,611,0.0072
Q9HAT2,611,0.0072
Q7Z5K2,611,0.0072
Q99798,611,0.0072
Q9P2G1,611,0.0072
Q99453,611,0.0072
Q9NQX1,611,0.0072
Q2VPA4,611,0.0072
Q8IWW6,611,0.0072
Q3SY84,611,0.0072
O15381,610,0.0072
Q9GZT5,610,0.0072
Q8NBR6,610,0.0072
O75467,610,0.0072
Q9H091,610,0.0072
Q6NUT2,610,0.0072
Q86UG4,610,0.0072
Q70EL2,610,0.0072
P27487,610,0.0072
Q52M93,610,0.0072
Q8IWT6,610,0.0072
Q10567,610,0.0072
Q96FL9,609,0.0071
P35712,609,0.0071
P16070,609,0.0071
Q5H9R7,609,0.0071
A0A0C4DH31,609,0.0071
P01042,609,0.0071
Q8IYB9,609,0.0071
Q9H3R1,609,0.0071
Q9GZN6,609,0.0071
P49321,609,0.0071
Q9ULQ0,609,0.0071
Q86VW1,608,0.0071
Q15942,608,0.0071
Q6DHV5,608,0.0071
P17039,608,0.0071
P40926,608,0.0071
P15502,608,0.0071
Q5TB30,608,0.0071
O60443,608,0.0071
P26012,607,0.0071
Q5SNT2,607,0.0071
O60603,607,0.0071
Q9HCC0,607,0.0071
Q96JA4,607,0.0071
O00189,607,0.0071
Q99767,607,0.0071
Q9H7R0,607,0.0071
Q02383,607,0.0071
Q12884,607,0.0071
Q14003,607,0.0071
Q9BZE9,607,0.0071
Q96KS0,606,0.0071
Q6P2C0,606,0.0071
Q6UWB4,606,0.0071
Q5T4T6,606,0.0071
P11802,606,0.0071
P33981,606,0.0071
Q9Y2L8,606,0.0071
Q6ZTA4,606,0.0071
Q8IYH5,606,0.0071
Q8NE63,605,0.0071
Q8NI51,605,0.0071
Q8N7J2,605,0.0071
O15083,605,0.0071
Q6PIW4,605,0.0071
P22888,605,0.0071
Q8N6R0,605,0.0071
Q8N9W5,605,0.0071
Q14746,604,0.0071
Q9NPJ1,604,0.0071
P19099,604,0.0071
Q86XR8,604,0.0071
Q9H6R3,604,0.0071
Q14157,604,0.0071
Q10713,604,0.0071
Q5JSP0,604,0.0071
Q8NE18,604,0.0071
Q0P670,604,0.0071
Q9NSG2,604,0.0071
Q96N46,604,0.0071
Q9BQL6,603,0.0071
Q8TEL6,603,0.0071
Q9UMF0,603,0.0071
Q9UID3,603,0.0071
Q1KMD3,603,0.0071
Q6AW86,603,0.0071
P01764,603,0.0071
Q9Y2J0,603,0.0071
Q02928,603,0.0071
P30613,603,0.0071
Q08380,603,0.0071
Q8WWX8,602,0.0071
Q5JPH6,602,0.0071
Q9H2K2,602,0.0071
Q99985,602,0.0071
Q08828,602,0.0071
O15228,602,0.0071
Q8N145,602,0.0071
O95402,602,0.0071
Q7Z5L7,601,0.007
Q86XJ1,601,0.007
O95757,601,0.007
Q96RK4,601,0.007
Q92542,601,0.007
Q9Y5W7,601,0.007
Q99549,601,0.007
O43296,601,0.007
Q9NZM5,601,0.007
A6NMD2,601,0.007
O94927,601,0.007
P0DTE5,601,0.007
Q96N22,601,0.007
Q8N302,600,0.007
P52630,600,0.007
Q96JK2,600,0.007
Q6UWV6,600,0.007
A8MRT5,600,0.007
O43167,600,0.007
O00522,600,0.007
A4D1P6,600,0.007
Q9HCG1,600,0.007
Q9Y2P0,600,0.007
Q6ZQN7,600,0.007
P09923,600,0.007
P22004,600,0.007
Q6NUM9,600,0.007
Q9Y5S1,599,0.007
Q86XK2,599,0.007
Q8IZU9,599,0.007
Q8N1K5,599,0.007
Q9HB96,599,0.007
Q96CN5,599,0.007
Q96N58,599,0.007
O75204,599,0.007
Q63ZE4,599,0.007
Q8N434,599,0.007
Q8TC27,599,0.007
Q86U38,599,0.007
Q2M2I3,599,0.007
Q8N1N4,598,0.007
Q8IYI8,598,0.007
Q9C0J1,598,0.007
Q9ULK2,598,0.007
Q9NVH2,598,0.007
Q15238,598,0.007
Q9NYL2,598,0.007
Q9HCZ1,597,0.007
Q8TBC3,597,0.007
Q8TF45,597,0.007
C9JH25,597,0.007
Q9HBY0,597,0.007
O75342,597,0.007
P26639,597,0.007
O60496,597,0.007
O94810,597,0.007
Q53GD3,597,0.007
Q6NSI8,597,0.007
Q6AZY7,597,0.007
Q5TF21,597,0.007
Q16538,597,0.007
Q8NB91,596,0.007
Q7Z3C6,596,0.007
Q8N8Z6,596,0.007
P29120,596,0.007
Q9BWN1,596,0.007
P12081,596,0.007
O14578,596,0.007
Q7Z340,596,0.007
P31939,596,0.007
Q96H40,596,0.007
Q08AG5,596,0.007
Q5ZPR3,595,0.007
Q16832,595,0.007
A4FU01,595,0.007
O43592,595,0.007
P55199,595,0.007
Q00G26,595,0.007
Q96PX6,595,0.007
Q92805,595,0.007
O60260,595,0.007
Q5FVE4,595,0.007
Q15029,595,0.007
Q9C0D7,594,0.007
Q9BWV7,594,0.007
Q8WWL7,594,0.007
P32298,594,0.007
P09917,594,0.007
P78333,594,0.007
O15427,594,0.007
O75113,594,0.007
O75110,594,0.007
Q6ZN44,594,0.007
P17097,594,0.007
P0C7T5,594,0.007
Q9BUU2,593,0.007
Q9NY99,593,0.007
Q9H3Y6,593,0.007
Q9NRR2,593,0.007
Q9NRU3,593,0.007
P57103,593,0.007
O43264,593,0.007
Q6UWL2,593,0.007
Q96J84,593,0.007
Q9UMS5,593,0.007
Q12908,593,0.007
A8MVX0,592,0.0069
Q02833,592,0.0069
Q03518,592,0.0069
O60299,592,0.0069
Q9H094,592,0.0069
Q8N103,592,0.0069
Q92953,592,0.0069
O14974,592,0.0069
P42338,592,0.0069
Q96T51,592,0.0069
Q15424,592,0.0069
P43121,592,0.0069
Q14940,591,0.0069
Q6PXP3,591,0.0069
P23219,591,0.0069
Q9H8Y1,591,0.0069
Q9HBE5,591,0.0069
Q8NHS4,591,0.0069
Q8N465,591,0.0069
Q8NH70,591,0.0069
P59901,591,0.0069
Q969X6,591,0.0069
P50607,591,0.0069
Q5VWG9,591,0.0069
Q8N7Q3,591,0.0069
A2RUB1,591,0.0069
P40238,590,0.0069
Q7LGC8,590,0.0069
Q9Y608,590,0.0069
Q96M89,590,0.0069
Q96NN9,590,0.0069
P55895,590,0.0069
P06133,590,0.0069
Q5T160,590,0.0069
Q9NZL3,590,0.0069
P10515,590,0.0069
Q9NP91,589,0.0069
Q9NPI8,589,0.0069
Q9UKN5,589,0.0069
P16871,589,0.0069
O60641,589,0.0069
Q8TE96,589,0.0069
Q8IWA0,589,0.0069
Q9UQQ2,589,0.0069
Q99572,588,0.0069
P43652,588,0.0069
Q15283,588,0.0069
Q9NRG9,588,0.0069
O94808,588,0.0069
Q9ULD5,588,0.0069
P24903,588,0.0069
Q6ZNE9,588,0.0069
Q8N1N0,588,0.0069
A4FU28,588,0.0069
Q5T8P6,588,0.0069
Q6NY19,588,0.0069
A4GXA9,588,0.0069
Q9UC07,588,0.0069
Q6ZN84,587,0.0069
A6NHZ5,587,0.0069
O75069,587,0.0069
O95407,587,0.0069
Q96A99,587,0.0069
Q8WYA0,587,0.0069
Q6ZMS7,587,0.0069
P32455,587,0.0069
Q9NRJ5,587,0.0069
Q96G91,587,0.0069
Q460N3,587,0.0069
Q5T5J6,587,0.0069
Q4ZIN3,586,0.0069
Q96CW5,586,0.0069
Q6P3X8,586,0.0069
Q9UHN1,586,0.0069
Q9BRC7,586,0.0069
Q8N1V2,586,0.0069
Q9ULW2,586,0.0069
Q50LG9,586,0.0069
P57081,586,0.0069
Q9Y3P9,586,0.0069
Q9H720,586,0.0069
Q8IWB1,586,0.0069
Q9ULH1,585,0.0069
Q9Y4W6,585,0.0069
Q15003,585,0.0069
Q7Z3F1,585,0.0069
Q9P2M4,585,0.0069
O75864,585,0.0069
Q9C0I9,585,0.0069
Q9H611,585,0.0069
Q8IVW8,585,0.0069
Q9H788,585,0.0069
Q7Z304,585,0.0069
Q86U10,585,0.0069
P25100,585,0.0069
Q8IVS8,585,0.0069
Q8IV36,585,0.0069
Q13651,585,0.0069
O75325,585,0.0069
O95696,585,0.0069
Q9UJ99,585,0.0069
Q9HAW7,585,0.0069
Q13263,584,0.0068
Q6ZW31,584,0.0068
Q9H6R7,584,0.0068
Q86VR7,584,0.0068
Q6P3V2,584,0.0068
Q92911,584,0.0068
O76039,584,0.0068
Q96HQ0,584,0.0068
P0C2W7,584,0.0068
P54136,584,0.0068
Q9H0K1,584,0.0068
O75030,584,0.0068
P06858,584,0.0068
Q8IVB4,584,0.0068
A1A5D9,583,0.0068
Q68EA5,583,0.0068
Q08462,583,0.0068
Q7Z3V5,583,0.0068
Q8IV77,583,0.0068
Q6ZWE6,583,0.0068
Q8IYB8,583,0.0068
Q96JS3,583,0.0068
Q9NVU7,583,0.0068
P29728,583,0.0068
P36508,582,0.0068
P22492,582,0.0068
Q9BW92,582,0.0068
Q9NSD5,582,0.0068
Q9NV66,582,0.0068
Q8IVM8,582,0.0068
Q9NWN3,582,0.0068
A6PVS8,582,0.0068
O95171,582,0.0068
Q7RTS6,582,0.0068
O14920,582,0.0068
O60279,582,0.0068
Q0VGE8,582,0.0068
Q8N3C7,582,0.0068
P49190,582,0.0068
Q68CZ6,582,0.0068
Q7Z7L9,582,0.0068
Q5MIZ7,582,0.0068
P16662,582,0.0068
Q8N831,582,0.0068
P43005,581,0.0068
Q6P3S1,581,0.0068
Q96D71,581,0.0068
Q9ULE0,581,0.0068
Q6UWM9,581,0.0068
Q16647,581,0.0068
Q9H3Z7,581,0.0068
Q13002,581,0.0068
Q9BW27,581,0.0068
Q5HY92,580,0.0068
Q9Y2C9,580,0.0068
Q96DT7,580,0.0068
P43243,580,0.0068
P10275,580,0.0068
Q8NFF2,580,0.0068
Q9UBD5,580,0.0068
Q13064,580,0.0068
Q6ZNB7,580,0.0068
Q92947,580,0.0068
Q14533,580,0.0068
Q9P1W3,579,0.0068
Q3KP44,579,0.0068
Q9GZZ6,579,0.0068
Q12934,579,0.0068
O00213,579,0.0068
Q5U651,579,0.0068
A8MXV4,579,0.0068
Q96S37,579,0.0068
P22309,579,0.0068
P57772,579,0.0068
Q9Y3L3,579,0.0068
O43312,579,0.0068
P51654,578,0.0068
Q5XKE5,578,0.0068
Q8TAT5,578,0.0068
Q5JVG2,578,0.0068
P18848,578,0.0068
P14868,578,0.0068
Q12948,578,0.0068
Q02040,578,0.0068
O14975,577,0.0068
Q8NB50,577,0.0068
Q6S5L8,577,0.0068
P04844,577,0.0068
O14782,577,0.0068
P16444,577,0.0068
Q8TDB6,577,0.0068
Q8WXI4,577,0.0068
O43868,576,0.0068
P0C7P3,576,0.0068
Q7Z402,576,0.0068
P13798,576,0.0068
Q96P56,576,0.0068
Q9ULB5,576,0.0068
P0CG20,576,0.0068
Q8NB16,576,0.0068
Q13207,576,0.0068
Q9BZV1,576,0.0068
A0PJK1,576,0.0068
O14531,576,0.0068
O00507,576,0.0068
P27448,576,0.0068
Q9H093,576,0.0068
Q15935,576,0.0068
Q96GW9,575,0.0067
O75881,575,0.0067
O15394,575,0.0067
Q14435,575,0.0067
O14867,575,0.0067
Q6J4K2,575,0.0067
P35504,575,0.0067
O43815,575,0.0067
Q96NY9,575,0.0067
Q9ULQ1,575,0.0067
Q6UXK2,575,0.0067
Q9UJY4,575,0.0067
Q9ULX6,575,0.0067
Q8NEG5,575,0.0067
O60809,575,0.0067
Q9H8X9,574,0.0067
Q9BUB4,574,0.0067
Q92901,574,0.0067
Q99743,574,0.0067
O95263,574,0.0067
A6H8M9,574,0.0067
Q9NW38,574,0.0067
Q15051,574,0.0067
Q9NSC7,574,0.0067
O15240,574,0.0067
Q9Y426,574,0.0067
Q8WWQ2,574,0.0067
Q9NWS9,574,0.0067
Q96S94,574,0.0067
Q02108,574,0.0067
P86452,574,0.0067
Q14532,573,0.0067
P16581,573,0.0067
O75593,573,0.0067
Q9NYB5,573,0.0067
Q8TBA6,573,0.0067
Q8N8V2,573,0.0067
Q8N448,573,0.0067
P16452,573,0.0067
O15244,573,0.0067
O15117,573,0.0067
P36269,573,0.0067
O94830,573,0.0067
Q14586,573,0.0067
P37023,572,0.0067
Q9BTN0,572,0.0067
Q96JL9,572,0.0067
Q495W5,572,0.0067
P80404,572,0.0067
Q8NCN4,572,0.0067
P05362,572,0.0067
Q9HBM0,572,0.0067
Q9NSA0,572,0.0067
Q96PX1,572,0.0067
P58743,572,0.0067
Q9UL58,572,0.0067
P98153,572,0.0067
Q9UER7,572,0.0067
Q8N490,571,0.0067
Q9UPN4,571,0.0067
Q96RL1,571,0.0067
Q9BSJ5,571,0.0067
P30837,571,0.0067
O75298,571,0.0067
Q9UHM6,571,0.0067
Q8IXL6,571,0.0067
Q9H5N1,571,0.0067
P05177,571,0.0067
Q6PG37,571,0.0067
Q4KMP7,571,0.0067
P46098,571,0.0067
Q8NBH2,571,0.0067
Q8NEU8,571,0.0067
O94892,571,0.0067
Q9NP81,571,0.0067
Q9Y253,571,0.0067
D6REC4,571,0.0067
Q5MY95,571,0.0067
Q5VTR2,570,0.0067
Q13614,570,0.0067
Q9H267,570,0.0067
A1YPR0,570,0.0067
Q9Y226,570,0.0067
Q7Z3E2,570,0.0067
Q7KYR7,570,0.0067
Q96I34,570,0.0067
Q9UJ83,570,0.0067
Q6UXG8,570,0.0067
Q8NG66,570,0.0067
Q96LX7,570,0.0067
Q9H0J9,570,0.0067
P53618,570,0.0067
Q8WUQ7,570,0.0067
Q92968,570,0.0067
Q8WXB4,569,0.0067
P19013,569,0.0067
Q6UXI9,569,0.0067
P16591,569,0.0067
A8MX76,569,0.0067
A2CJ06,569,0.0067
Q9NY47,569,0.0067
P21549,569,0.0067
P49754,569,0.0067
O00410,569,0.0067
O75170,569,0.0067
Q8N608,569,0.0067
Q9UJJ9,569,0.0067
Q5T089,569,0.0067
O15389,569,0.0067
Q9NY91,569,0.0067
Q99467,568,0.0067
Q8WXD0,568,0.0067
P41229,568,0.0067
Q6UXY1,568,0.0067
Q8IX12,568,0.0067
Q9Y5K6,568,0.0067
Q6ZMY9,568,0.0067
Q8N1M1,568,0.0067
Q8TC71,568,0.0067
P49753,568,0.0067
Q96SA4,568,0.0067
Q96NE9,568,0.0067
P98077,568,0.0067
P48165,568,0.0067
P49279,567,0.0066
Q6P9A3,567,0.0066
O75290,567,0.0066
Q99856,567,0.0066
Q5KSL6,567,0.0066
Q9NXF1,567,0.0066
Q8NBP5,567,0.0066
Q9H8V3,567,0.0066
Q9Y6W3,567,0.0066
Q16891,567,0.0066
O43586,567,0.0066
Q9H0D6,567,0.0066
O15350,567,0.0066
Q9NRL3,567,0.0066
Q5T0F9,566,0.0066
Q8IZM8,566,0.0066
Q96MX3,566,0.0066
Q7Z4V5,566,0.0066
P36897,566,0.0066
A7MD48,566,0.0066
Q06124,566,0.0066
Q6ZMB5,566,0.0066
Q16322,566,0.0066
P20711,566,0.0066
P15313,566,0.0066
P04196,566,0.0066
Q6UVY6,566,0.0066
Q9H992,565,0.0066
P35527,565,0.0066
Q9ULV1,565,0.0066
Q6ZN66,565,0.0066
Q9Y6N9,565,0.0066
A9QM74,565,0.0066
P17787,565,0.0066
Q96CT2,565,0.0066
Q9NUL7,565,0.0066
O95522,565,0.0066
Q6NZY4,565,0.0066
O75164,565,0.0066
P01704,565,0.0066
P01717,565,0.0066
Q9NRB3,565,0.0066
Q9HBZ2,564,0.0066
Q5F1R6,564,0.0066
Q92615,564,0.0066
Q9H307,564,0.0066
P98187,564,0.0066
Q9NXL2,564,0.0066
Q6NUS6,564,0.0066
Q96JF0,564,0.0066
P78386,564,0.0066
P46721,564,0.0066
Q9Y267,564,0.0066
Q96EY1,564,0.0066
Q9UHJ6,564,0.0066
P25067,564,0.0066
H3BPF8,564,0.0066
O15234,564,0.0066
Q6PF15,563,0.0066
Q9UQF2,563,0.0066
Q96P70,563,0.0066
Q8N6P7,563,0.0066
Q9ULB4,563,0.0066
P23497,563,0.0066
Q9BQI3,563,0.0066
P42658,563,0.0066
Q7Z388,563,0.0066
P11166,563,0.0066
Q96SQ5,563,0.0066
Q17RB8,563,0.0066
O60331,563,0.0066
O00238,562,0.0066
Q9Y473,562,0.0066
Q8N865,562,0.0066
O00634,562,0.0066
Q9P2N2,562,0.0066
Q9P286,562,0.0066
O60347,562,0.0066
Q6H9L7,562,0.0066
Q6UWH4,561,0.0066
P27658,561,0.0066
Q14590,561,0.0066
O43281,561,0.0066
Q6UWP8,561,0.0066
Q13033,561,0.0066
Q8N539,561,0.0066
Q9H8H0,560,0.0066
Q3KQV3,560,0.0066
Q9UBS0,560,0.0066
O00330,560,0.0066
O60882,560,0.0066
Q6ZMD2,560,0.0066
Q86WR7,559,0.0066
Q14684,559,0.0066
Q96CU9,559,0.0066
Q96NS5,559,0.0066
O76015,559,0.0066
Q96I76,559,0.0066
O43159,559,0.0066
Q13438,559,0.0066
Q14494,559,0.0066
Q8NFF5,559,0.0066
Q5TG30,559,0.0066
Q5VZB9,559,0.0066
Q7KZF4,559,0.0066
O00478,559,0.0066
P19440,559,0.0066
P43630,559,0.0066
Q16720,558,0.0065
O43155,558,0.0065
Q8IV61,558,0.0065
Q86SQ6,558,0.0065
O00499,558,0.0065
Q14562,558,0.0065
Q6ZMT4,558,0.0065
P13929,558,0.0065
Q8IZ21,558,0.0065
Q15436,558,0.0065
Q9P246,558,0.0065
P51687,558,0.0065
Q96I59,558,0.0065
A6NGD5,558,0.0065
Q5VIY5,558,0.0065
P36955,557,0.0065
Q8IUM7,557,0.0065
P78413,557,0.0065
Q5KU26,557,0.0065
P35680,557,0.0065
Q32M45,557,0.0065
Q9H9F9,557,0.0065
Q8NCW6,557,0.0065
Q96C92,557,0.0065
Q8TE54,557,0.0065
Q9NXD2,557,0.0065
Q7Z699,556,0.0065
Q6PI26,556,0.0065
Q9H4A4,556,0.0065
Q8N3Y1,556,0.0065
Q9Y5X4,556,0.0065
Q8NA47,556,0.0065
Q8IWZ8,556,0.0065
Q8NE00,556,0.0065
P54855,555,0.0065
Q9UBN4,555,0.0065
Q96MK3,555,0.0065
O00267,555,0.0065
Q9HBW9,555,0.0065
Q9BR84,555,0.0065
Q5QJE6,555,0.0065
Q8TE67,555,0.0065
Q96D53,555,0.0065
Q13433,555,0.0065
Q9NPH5,555,0.0065
Q9UBY0,554,0.0065
Q6P995,554,0.0065
P01824,554,0.0065
Q5HYW2,554,0.0065
Q49MG5,554,0.0065
Q15431,554,0.0065
Q6PI73,554,0.0065
Q2Q1W2,554,0.0065
Q9NX95,554,0.0065
Q9Y2P4,553,0.0065
Q86WK7,553,0.0065
O76009,553,0.0065
Q9UQ72,553,0.0065
Q6ZSS7,553,0.0065
Q96L91,553,0.0065
Q9UNK9,553,0.0065
Q14515,553,0.0065
P51170,553,0.0065
Q8NCL9,553,0.0065
P10074,553,0.0065
Q6ZW49,553,0.0065
P34931,553,0.0065
O43164,552,0.0065
Q96ID5,552,0.0065
O60941,552,0.0065
O76074,552,0.0065
Q4G0T1,552,0.0065
P04798,552,0.0065
Q9UM01,552,0.0065
Q8N8K9,552,0.0065
Q9NY93,552,0.0065
O43543,552,0.0065
O14523,551,0.0065
O76021,551,0.0065
Q96MM6,551,0.0065
Q8NE62,551,0.0065
Q6ZMW2,551,0.0065
Q96EG1,551,0.0065
Q9H0V1,551,0.0065
Q9UJV9,551,0.0065
P60372,551,0.0065
Q9HDC5,551,0.0065
Q9NUB1,551,0.0065
